newLocality,newLocalityScale,newCoordinateUncertaintyInMeters,newLatLong,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
,,,,3109181420,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/62255339,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma shastensis,,SPECIES,"Pleocoma shastensis Van Dyke, 1933",Pleocoma shastensis,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.356319,-121.672386,5,,,,,,2020-10-10 13:07:00,10,10,2020,6968748,6968748,HUMAN_OBSERVATION,iNaturalist,Observations,62255339,,Gene St. Denis,2020-10-15 16:24:59,CC_BY_NC_4_0,Tyanna Michelle,Tyanna Michelle,,,2023-11-08T06:50:03.405Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3097220718,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/74933699,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma rickseckeri,,SPECIES,"Pleocoma rickseckeri Horn, 1888",Pleocoma rickseckeri,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.570239,-122.438583,,,,,,,2017-11-20 9:31:00,20,11,2017,1073212,1073212,HUMAN_OBSERVATION,iNaturalist,Observations,74933699,,Gene St. Denis,2021-04-24 4:52:58,CC_BY_NC_4_0,Floyd E. Hayes,Floyd E. Hayes,,,2023-11-08T05:39:29.441Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3097011543,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/72922057,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma oregonensis,,SPECIES,"Pleocoma oregonensis Leach, 1933",Pleocoma oregonensis,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.590909,-121.193603,183,,,,,,2006-01-11 8:32:00,11,1,2006,1073200,1073200,HUMAN_OBSERVATION,iNaturalist,Observations,72922057,,Ian Swift,2021-04-04 19:05:19,CC_BY_NC_4_0,Ian Swift,Ian Swift,,,2023-11-08T06:49:55.729Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3097006525,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/72922218,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma oregonensis,,SPECIES,"Pleocoma oregonensis Leach, 1933",Pleocoma oregonensis,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.590909,-121.193603,183,,,,,,2006-01-12 17:01:00,12,1,2006,1073200,1073200,HUMAN_OBSERVATION,iNaturalist,Observations,72922218,,Ian Swift,2021-04-04 19:06:52,CC_BY_NC_4_0,Ian Swift,Ian Swift,,,2023-11-08T06:15:00.496Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3094773702,7701aa4d-37e8-43f4-a8a7-6768ef027d34,ad179805-8352-4026-8ae0-cb0a5e96590e,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma behrensi,,SPECIES,"Pleocoma behrensi LeConte, 1874",Pleocoma behrensi,"LeConte, 1874",US,Berkeley,California,PRESENT,,5de868a5-e184-4ec2-bfda-7b6d96fc0b1b,37.87167,-122.27167,4686,,,,,,1946-11-19 0:00:00,19,11,1946,1073216,1073216,PRESERVED_SPECIMEN,KY,UKIC,UKIC_0014215,,Dave Hawks & Austin B Richards,2021-01-01 0:00:00,CC_BY_NC_4_0,University of Kentucky,JW MacSwain; Ray F Smith,,,2023-11-01T13:29:50.656Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
,,,,3094773701,7701aa4d-37e8-43f4-a8a7-6768ef027d34,7491cb61-02cb-445f-9ccc-cefe741057dd,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma behrensi,,SPECIES,"Pleocoma behrensi LeConte, 1874",Pleocoma behrensi,"LeConte, 1874",US,Berkeley,California,PRESENT,,5de868a5-e184-4ec2-bfda-7b6d96fc0b1b,37.87167,-122.27167,4686,,,,,,1946-11-19 0:00:00,19,11,1946,1073216,1073216,PRESERVED_SPECIMEN,KY,UKIC,UKIC_0013872,,Dave Hawks & Austin B Richards,2021-01-01 0:00:00,CC_BY_NC_4_0,University of Kentucky,JW MacSwain,,,2023-11-01T13:29:50.654Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
,,,,3094773698,7701aa4d-37e8-43f4-a8a7-6768ef027d34,fbd8d954-9e03-4b06-879c-8754930c7a01,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma behrensi,,SPECIES,"Pleocoma behrensi LeConte, 1874",Pleocoma behrensi,"LeConte, 1874",US,Berkeley,California,PRESENT,,5de868a5-e184-4ec2-bfda-7b6d96fc0b1b,37.87167,-122.27167,4686,,,,,,1946-11-20 0:00:00,20,11,1946,1073216,1073216,PRESERVED_SPECIMEN,KY,UKIC,UKIC_0014656,,Dave Hawks & Austin B Richards,2021-01-01 0:00:00,CC_BY_NC_4_0,University of Kentucky,,,,2023-11-01T13:29:50.653Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
,,,,3094773695,7701aa4d-37e8-43f4-a8a7-6768ef027d34,ba4ac7b9-33a7-42a5-b1ea-a68a9f809a3a,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma behrensi,,SPECIES,"Pleocoma behrensi LeConte, 1874",Pleocoma behrensi,"LeConte, 1874",US,Berkeley; Strawberry Canyon,California,PRESENT,,5de868a5-e184-4ec2-bfda-7b6d96fc0b1b,37.87167,-122.27167,4686,,,,,,1945-11-02 0:00:00,2,11,1945,1073216,1073216,PRESERVED_SPECIMEN,KY,UKIC,UKIC_0014504,,Dave Hawks & Austin B Richards,2021-01-01 0:00:00,CC_BY_NC_4_0,University of Kentucky,WF Barr; JW MacSwain,,,2023-11-01T13:29:50.653Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
,,,,3094773693,7701aa4d-37e8-43f4-a8a7-6768ef027d34,2da3fbad-6011-4436-9831-0321c1691d9d,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma behrensi,,SPECIES,"Pleocoma behrensi LeConte, 1874",Pleocoma behrensi,"LeConte, 1874",US,Berkeley,California,PRESENT,,5de868a5-e184-4ec2-bfda-7b6d96fc0b1b,37.87167,-122.27167,4686,,,,,,1946-11-19 0:00:00,19,11,1946,1073216,1073216,PRESERVED_SPECIMEN,KY,UKIC,UKIC_0013508,,Dave Hawks & Austin B Richards,2021-01-01 0:00:00,CC_BY_NC_4_0,University of Kentucky,JW MacSwain; Ray F Smith,,,2023-11-01T13:29:50.647Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
,,,,3094773376,7701aa4d-37e8-43f4-a8a7-6768ef027d34,e17bc363-7b16-42aa-aaaf-a1089ce2bb3b,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma behrensi,,SPECIES,"Pleocoma behrensi LeConte, 1874",Pleocoma behrensi,"LeConte, 1874",US,Berkeley,California,PRESENT,,5de868a5-e184-4ec2-bfda-7b6d96fc0b1b,37.87167,-122.27167,4686,,,,,,1946-11-19 0:00:00,19,11,1946,1073216,1073216,PRESERVED_SPECIMEN,KY,UKIC,UKIC_0013702,,Dave Hawks & Austin B Richards,2021-01-01 0:00:00,CC_BY_NC_4_0,University of Kentucky,Ray E Smith; JW MacSwain,,,2023-11-01T13:29:50.378Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
,,,,3094773375,7701aa4d-37e8-43f4-a8a7-6768ef027d34,17411e0d-0f9e-48e4-aff0-14cdddf6fc94,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma behrensi,,SPECIES,"Pleocoma behrensi LeConte, 1874",Pleocoma behrensi,"LeConte, 1874",US,Berkeley,California,PRESENT,,5de868a5-e184-4ec2-bfda-7b6d96fc0b1b,37.87167,-122.27167,4686,,,,,,1946-11-19 0:00:00,19,11,1946,1073216,1073216,PRESERVED_SPECIMEN,KY,UKIC,UKIC_0014289,,Dave Hawks & Austin B Richards,2021-01-01 0:00:00,CC_BY_NC_4_0,University of Kentucky,JW MacSwain,,,2023-11-01T13:29:50.378Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
,,,,3079762754,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/40793936,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma puncticollis,,SPECIES,"Pleocoma puncticollis Rivers, 1889",Pleocoma puncticollis,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.651328,-117.453881,,,,,,,2014-12-03 11:27:00,3,12,2014,1073219,1073219,HUMAN_OBSERVATION,iNaturalist,Observations,40793936,,Ian Swift,2020-03-27 1:39:31,CC_BY_NC_4_0,Ian Swift,Ian Swift,,,2023-11-08T05:32:58.361Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3079657060,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/66450631,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma hirticollis,,SPECIES,"Pleocoma hirticollis Schaufuss, 1870",Pleocoma hirticollis,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.78766,-121.329301,145,,,,,,2020-12-08 5:02:20,8,12,2020,1073190,1073190,HUMAN_OBSERVATION,iNaturalist,Observations,66450631,,Gene St. Denis,2021-04-03 14:48:28,CC_BY_NC_4_0,chewywoo300,chewywoo300,,,2023-11-08T06:13:55.783Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3079570219,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/72627227,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma tularensis,,SPECIES,"Pleocoma tularensis Leach, 1933",Pleocoma tularensis,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.481188,-119.915706,,,,,,,2020-12-11 23:14:54,11,12,2020,1073211,1073211,HUMAN_OBSERVATION,iNaturalist,Observations,72627227,,Ian Swift,2021-04-01 21:02:31,CC_BY_NC_4_0,patty watt,patty watt,,,2023-11-08T05:38:49.887Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3079511075,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/67729143,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma rickseckeri,,SPECIES,"Pleocoma rickseckeri Horn, 1888",Pleocoma rickseckeri,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.640213,-122.594412,98,,,,,,2020-11-14 11:56:07,14,11,2020,1073212,1073212,HUMAN_OBSERVATION,iNaturalist,Observations,67729143,,Gene St. Denis,2021-04-04 4:24:30,CC_BY_NC_4_0,uomomoderno,uomomoderno,,,2023-11-08T05:37:41.531Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3079472769,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/41118305,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma hirticollis,hirticollis,SUBSPECIES,Pleocoma hirticollis hirticollis,Pleocoma hirticollis hirticollis,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.057376,-121.348181,483,,,,,,2002-10-08 12:36:00,8,10,2002,7200544,1073190,HUMAN_OBSERVATION,iNaturalist,Observations,41118305,,Ian Swift,2020-03-31 18:17:55,CC_BY_NC_4_0,Ian Swift,Ian Swift,,,2023-11-08T06:45:29.929Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3068078319,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/62487310,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma dubitabilis,dubitabilis,SUBSPECIES,Pleocoma dubitabilis dubitabilis,Pleocoma dubitabilis dubitabilis,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.575967,-123.258012,10,,,,,,2020-10-13 8:22:26,13,10,2020,9493637,9585774,HUMAN_OBSERVATION,iNaturalist,Observations,62487310,,Ian Swift,2021-03-21 2:05:35,CC_BY_NC_4_0,eedrin,eedrin,,,2023-11-08T06:49:09.308Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3068008394,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/64871748,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma fimbriata,,SPECIES,"Pleocoma fimbriata LeConte, 1856",Pleocoma fimbriata,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.030575,-121.085144,10733,,,,,,2020-11-14 10:09:18,14,11,2020,1073217,1073217,HUMAN_OBSERVATION,iNaturalist,Observations,64871748,,Gene St. Denis,2020-11-15 3:32:31,CC_BY_NC_4_0,niceroz,niceroz,,,2023-11-08T05:37:17.516Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3067986372,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/64864556,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma fimbriata,,SPECIES,"Pleocoma fimbriata LeConte, 1856",Pleocoma fimbriata,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.438278,-120.700646,526,,,,,,2020-11-14 8:16:57,14,11,2020,1073217,1073217,HUMAN_OBSERVATION,iNaturalist,Observations,64864556,,Gene St. Denis,2020-11-15 3:28:08,CC_BY_4_0,Ayana Stock-Shearer,Ayana Stock-Shearer,,,2023-11-08T06:13:42.220Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3067974352,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8589270,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma dubitabilis,dubitabilis,SUBSPECIES,Pleocoma dubitabilis dubitabilis,Pleocoma dubitabilis dubitabilis,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.638879,-123.29072,61,,,,,,2017-10-11 12:34:00,11,10,2017,9493637,9585774,HUMAN_OBSERVATION,iNaturalist,Observations,8589270,,Ian Swift,2021-03-21 1:43:35,CC_BY_NC_4_0,Howard Bruner,Howard Bruner,,,2023-11-08T05:27:12.205Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3067970323,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5179264,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma fimbriata,,SPECIES,"Pleocoma fimbriata LeConte, 1856",Pleocoma fimbriata,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.400676,-120.662705,1953,,,,,,2015-10-17 6:11:00,17,10,2015,1073217,1073217,HUMAN_OBSERVATION,iNaturalist,Observations,5179264,,Gene St. Denis,2017-02-26 1:57:11,CC_BY_NC_4_0,Gene St. Denis,Gene St. Denis,,,2023-11-08T05:26:20.188Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3067951325,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5175290,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma badia,hirsuta,SUBSPECIES,"Pleocoma badia hirsuta Davis, 1934",Pleocoma badia hirsuta,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.697891,-118.624329,7813,,,,,,2016-01-14 6:00:00,14,1,2016,6279224,1073185,HUMAN_OBSERVATION,iNaturalist,Observations,5175290,,Gene St. Denis,2017-02-25 16:17:24,CC_BY_NC_4_0,Gene St. Denis,Gene St. Denis,,,2023-11-08T06:03:32.410Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3067945475,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/18067926,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma dubitabilis,dubitabilis,SUBSPECIES,Pleocoma dubitabilis dubitabilis,Pleocoma dubitabilis dubitabilis,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.637309,-123.294537,24,,,,,,2016-10-06 15:17:00,6,10,2016,9493637,9585774,HUMAN_OBSERVATION,iNaturalist,Observations,18067926,,Ian Swift,2021-03-21 1:34:40,CC_BY_NC_4_0,Howard Bruner,Howard Bruner,,,2023-11-08T05:28:34.346Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3067896759,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/35938616,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma puncticollis,,SPECIES,"Pleocoma puncticollis Rivers, 1889",Pleocoma puncticollis,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.21198,-116.939477,352,,,,,,2019-11-19 21:00:00,19,11,2019,1073219,1073219,HUMAN_OBSERVATION,iNaturalist,Observations,35938616,,genestdennis,2019-11-22 15:27:05,CC_BY_NC_4_0,John,John,,,2023-11-08T06:08:18.663Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3067895808,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/38319957,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma simi,,SPECIES,"Pleocoma simi Davis, 1934",Pleocoma simi,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.263674,-123.46659,2,,,,,,2020-01-31 7:57:00,31,1,2020,1073213,1073213,HUMAN_OBSERVATION,iNaturalist,Observations,38319957,,Gene St. Denis,2020-11-23 1:13:51,CC_BY_NC_4_0,Matt Hunter,Matt Hunter,,,2023-11-08T06:45:21.303Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3067861213,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/65123939,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma behrensi,,SPECIES,"Pleocoma behrensi LeConte, 1874",Pleocoma behrensi,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.916538,-122.27465,6386,,,,,,2020-11-17 17:51:23,17,11,2020,1073216,1073216,HUMAN_OBSERVATION,iNaturalist,Observations,65123939,,Gene St. Denis,2020-11-21 0:58:35,CC_BY_NC_4_0,Michael Hartman,Michael Hartman,,,2023-11-08T06:48:52.214Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3067855390,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/64996286,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma rickseckeri,,SPECIES,"Pleocoma rickseckeri Horn, 1888",Pleocoma rickseckeri,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.401812,-122.240956,59,,,,,,2020-11-14 11:03:18,14,11,2020,1073212,1073212,HUMAN_OBSERVATION,iNaturalist,Observations,64996286,,Gene St. Denis,2020-11-22 14:57:05,CC_BY_NC_4_0,pjrorange,pjrorange,,,2023-11-08T06:13:32.774Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3067838740,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/36123251,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma fimbriata,,SPECIES,"Pleocoma fimbriata LeConte, 1856",Pleocoma fimbriata,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.735137,-120.800316,28210,,,,,,2019-11-26 21:34:00,26,11,2019,1073217,1073217,HUMAN_OBSERVATION,iNaturalist,Observations,36123251,,Grant Wang,2019-11-30 18:58:50,CC_BY_NC_4_0,Grant Wang,Grant Wang,,,2023-11-08T06:08:15.613Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3067838371,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/10300230,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma hoppingi,,SPECIES,"Pleocoma hoppingi Fall, 1906",Pleocoma hoppingi,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.132839,-119.238561,28447,,,,,,2018-03-18 15:08:10,18,3,2018,1073209,1073209,HUMAN_OBSERVATION,iNaturalist,Observations,10300230,,Gene St. Denis,2018-04-16 14:10:05,CC_BY_NC_4_0,dean_leavitt,dean_leavitt,,,2023-11-08T05:27:17.582Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3067808351,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8743660,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma hirticollis,vandykei,SUBSPECIES,"Pleocoma hirticollis vandykei Linsley, 1938",Pleocoma hirticollis vandykei,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.188878,-122.638642,,,,,,,2017-11-09 12:51:46,9,11,2017,6279218,1073190,HUMAN_OBSERVATION,iNaturalist,Observations,8743660,,Gene St. Denis,2017-11-14 16:27:26,CC_BY_NC_4_0,agcypress,agcypress,,,2023-11-08T06:03:49.403Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3067805899,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/40279306,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma fimbriata,,SPECIES,"Pleocoma fimbriata LeConte, 1856",Pleocoma fimbriata,,US,,California,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.223362,-121.788114,209,,,,,,2004-10-26 7:15:36,26,10,2004,1073217,1073217,HUMAN_OBSERVATION,iNaturalist,Observations,40279306,,Gene St. Denis,2020-03-20 14:42:48,CC_BY_NC_4_0,pbsands,pbsands,,,2023-11-08T06:09:05.490Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
,,,,3067805459,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/18067597,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma dubitabilis,dubitabilis,SUBSPECIES,Pleocoma dubitabilis dubitabilis,Pleocoma dubitabilis dubitabilis,,US,,Oregon,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.639409,-123.290203,9,,,,,,2015-11-05 15:47:00,5,11,2015,9493637,9585774,HUMAN_OBSERVATION,iNaturalist,Observations,18067597,,Ian Swift,2021-03-21 16:14:02,CC_BY_NC_4_0,Howard Bruner,Howard Bruner,,,2023-11-08T06:06:01.670Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
